step,split,train_loss,lr,grad_norm,tokens_seen,time_s,steps_per_s,tokens_per_s,val_nll,val_ppl,val_bpt,val_token_acc,val_n_tokens,val_n_steps,val_loss,gen_gen_score,gen_oa_weighted,gen_pen_density,gen_pen_loop,gen_density_ratio,gen_calibrated,gen_oa_pitch_hist,gen_oa_pitch_class,gen_oa_poly_hist,gen_oa_ioi_hist,gen_oa_interval_hist,gen_oa_harm_hist,gen_z_pitch_hist,gen_z_poly_hist,gen_z_ioi_hist,gen_z_interval_hist,gen_z_harm_hist,gen_w_pitch_hist,gen_w_poly_hist,gen_w_ioi_hist,gen_w_interval_hist,gen_w_harm_hist,gen_score,gen_density,ref_density,gen_mean_poly,ref_mean_poly,gen_empty_ratio,ref_empty_ratio,gen_notes_per_sec,ref_notes_per_sec,gen_repeat8,ref_repeat8,gen_n_distinct_pitch,ref_n_distinct_pitch,gen_n_pieces,gen_grammar_violation,gen_grammar_prob_mass,gen_seconds,test_nll,test_ppl,test_bpt,test_token_acc,test_n_tokens,test_n_steps
4400,train,1.841938345,0.0003767902676,0.2983080447,144179200,1195.520148,3.680406397,120599.5568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4450,train,1.879301023,0.0003761543886,0.3232208192,145817600,1208.976866,3.680798305,120612.3989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4500,train,1.849708285,0.00037551048,0.3472917676,147456000,1222.744214,3.680246407,120594.3143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4500,eval,1.849708285,0.00037551048,,147456000,1222.749386,,,1.708505161,5.520702747,1.724064056,0.5084815094,630725,901732,1.708505161,48.54688579,0.6348990702,0.8658586222,0.8830996217,1.154922957,True,0.7320524092,0.8436547949,0.8276155062,0.8058277024,0.8234095056,0.7862950366,0.5211213985,0.4355080376,0.09453518436,0.7974625978,0.7356883055,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,48.54688579,0.520546875,0.45072,1.589582764,1.973114757,0.683828125,0.762275,10.4109375,9.0144,0.296185372,0.2377351828,28.9375,41.196,16,0,0.0005493481168,1417.973129,,,,,,
4550,train,1.863826942,0.0003748585717,0.3338235319,149094400,2660.542838,1.710177312,56039.09017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4600,train,1.854207697,0.0003741986941,0.2996459603,150732800,2675.975429,1.718999342,56328.17043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4650,train,1.867666836,0.000373530878,0.320364356,152371200,2691.465755,1.727683137,56612.72104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4700,train,1.874819276,0.0003728551545,0.2954867184,154009600,2706.948342,1.736272513,56894.17771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4750,train,1.860835629,0.0003721715552,0.3139078617,155648000,2722.449888,1.744752042,57172.0349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4800,train,1.868609645,0.0003714801119,0.2867934406,157286400,2737.941187,1.753142114,57446.96078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4850,train,1.83334039,0.000370780857,0.3184119165,158924800,2753.401271,1.761457747,57719.44745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
