step,split,train_loss,lr,grad_norm,tokens_seen,time_s,steps_per_s,tokens_per_s,val_nll,val_ppl,val_bpt,val_token_acc,val_n_tokens,val_n_steps,val_loss,gen_gen_score,gen_oa_weighted,gen_pen_density,gen_pen_loop,gen_density_ratio,gen_calibrated,gen_oa_pitch_hist,gen_oa_pitch_class,gen_oa_poly_hist,gen_oa_ioi_hist,gen_oa_interval_hist,gen_oa_harm_hist,gen_z_pitch_hist,gen_z_poly_hist,gen_z_ioi_hist,gen_z_interval_hist,gen_z_harm_hist,gen_w_pitch_hist,gen_w_poly_hist,gen_w_ioi_hist,gen_w_interval_hist,gen_w_harm_hist,gen_score,gen_density,ref_density,gen_mean_poly,ref_mean_poly,gen_empty_ratio,ref_empty_ratio,gen_notes_per_sec,ref_notes_per_sec,gen_repeat8,ref_repeat8,gen_n_distinct_pitch,ref_n_distinct_pitch,gen_n_pieces,gen_grammar_violation,gen_grammar_prob_mass,gen_seconds,test_nll,test_ppl,test_bpt,test_token_acc,test_n_tokens,test_n_steps
18000,eval,1.679773529,6.63758836e-05,,589824000,4803.079493,,,1.591606153,4.911631427,1.594351068,0.5343322577,361322,520380,1.591606153,55.09067611,0.7519382185,0.8265352436,0.8864098361,1.209869764,True,0.8022343747,0.86577511,0.8613373967,0.8234662304,0.8288124761,0.827871271,0.7654692197,0.6110982477,0.3185591686,0.81101103,0.8217533983,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,55.09067611,0.5453125,0.45072,2.010191101,1.973114757,0.697890625,0.762275,10.90625,9.0144,0.2945302648,0.2377351828,33.6875,41.196,16,0,0.0004384020061,61.33195639,,,,,,
18050,train,1.706245437,6.542600272e-05,0.2378215194,591462400,4881.586553,3.697568363,121161.9201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18100,train,1.681352172,6.448258529e-05,0.2226528972,593100800,4894.108122,3.698324505,121186.6974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18150,train,1.701621177,6.354567531e-05,0.2341886163,594739200,4906.909893,3.698865558,121204.4266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18200,train,1.681547759,6.261531648e-05,0.2331560254,596377600,4919.543436,3.699530299,121226.2088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18250,train,1.682070513,6.169155219e-05,0.2328059375,598016000,4932.309406,3.700092289,121244.6241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18300,train,1.688322306,6.077442554e-05,0.2475059479,599654400,4945.083078,3.700645613,121262.7554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18350,train,1.703229232,5.986397929e-05,0.2356955409,601292800,4957.780515,3.701252999,121282.6583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18400,train,1.693197227,5.896025591e-05,0.2343896329,602931200,4970.311249,3.701981441,121306.5279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18450,train,1.671855979,5.806329756e-05,0.2444658875,604569600,4982.871332,3.70268441,121329.5628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18500,train,1.702693961,5.717314607e-05,0.2377576083,606208000,4995.438949,3.703378259,121352.2988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18550,train,1.675974109,5.628984296e-05,0.2390807867,607846400,5007.967826,3.70409728,121375.8597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18600,train,1.686275201,5.541342943e-05,0.2460612804,609484800,5020.499448,3.704810685,121399.2365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18650,train,1.698966134,5.454394636e-05,0.2436428517,611123200,5033.033533,3.705518725,121422.4376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18700,train,1.684339004,5.36814343e-05,0.2499751151,612761600,5045.563144,3.706226533,121445.631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18750,train,1.674182973,5.282593349e-05,0.2345406413,614400000,5058.143278,3.706893809,121467.4963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18800,train,1.664859252,5.197748382e-05,0.2371277362,616038400,5070.726294,3.707555666,121489.1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18850,train,1.688473411,5.113612487e-05,0.2388682216,617676800,5083.44119,3.708118044,121507.6121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18900,train,1.683783815,5.030189589e-05,0.2498442829,619315200,5095.875024,3.708882167,121532.6508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18950,train,1.696189289,4.947483577e-05,0.2304131389,620953600,5108.4678,3.70952715,121553.7857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19000,train,1.684647748,4.865498311e-05,0.2373316288,622592000,5121.070735,3.710161601,121574.5754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19050,train,1.675615165,4.784237614e-05,0.226150766,624230400,5133.57557,3.710863849,121597.5866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19100,train,1.69895968,4.703705275e-05,0.2436818033,625868800,5146.063854,3.711574621,121620.8772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19150,train,1.677705259,4.623905052e-05,0.2428223193,627507200,5158.541098,3.712289897,121644.3153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19200,train,1.685089774,4.544840667e-05,0.2410882413,629145600,5171.015828,3.713003525,121667.6995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19250,train,1.676729209,4.466515807e-05,0.2440306246,630784000,5183.491404,3.713713114,121690.9513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19300,train,1.676612644,4.388934125e-05,0.2160447091,632422400,5196.006804,3.714390825,121713.1585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19350,train,1.702052133,4.312099241e-05,0.243166402,634060800,5208.480384,3.715095109,121736.2365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19400,train,1.706762736,4.236014737e-05,0.2318161875,635699200,5220.95627,3.715794387,121759.1505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19450,train,1.670792072,4.160684163e-05,0.2304580808,637337600,5233.435057,3.71648827,121781.8876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19500,train,1.705775614,4.086111033e-05,0.2326003164,638976000,5245.900665,3.71718819,121804.8226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19500,eval,1.705775614,4.086111033e-05,,638976000,5245.905264,,,1.586477044,4.886503633,1.589213114,0.5351320982,361322,520380,1.586477044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19550,train,1.685088639,4.012298824e-05,0.2413576841,640614400,5261.572733,3.715619073,121753.4058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19600,train,1.687160246,3.939250979e-05,0.2547536492,642252800,5274.065227,3.716298369,121775.665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19650,train,1.712692323,3.866970906e-05,0.2452899218,643891200,5286.557914,3.716974318,121797.8145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19700,train,1.704710424,3.795461975e-05,0.2459353507,645529600,5299.04802,3.717648892,121819.9189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19750,train,1.710862312,3.724727523e-05,0.2338352501,647168000,5311.538732,3.718319868,121841.9054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19800,train,1.683042941,3.654770849e-05,0.2390827537,648806400,5324.024041,3.718991471,121863.9125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19850,train,1.6913679,3.585595214e-05,0.2417684346,650444800,5336.517689,3.719654119,121885.6262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900,train,1.699934766,3.517203847e-05,0.2653646767,652083200,5349.001832,3.720320282,121907.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19950,train,1.677872524,3.449599936e-05,0.2424244136,653721600,5361.491943,3.7209792,121929.0464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,train,1.688212557,3.382786636e-05,0.2187845111,655360000,5373.979332,3.721636941,121950.5993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050,train,1.706928694,3.316767062e-05,0.2491133362,656998400,5386.462319,3.722294674,121972.1519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100,train,1.681224885,3.251544293e-05,0.2546566427,658636800,5398.950674,3.722945664,121993.4835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150,train,1.675592167,3.187121373e-05,0.2232370675,660275200,5411.434137,3.723597015,122014.827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200,train,1.675967009,3.123501305e-05,0.2395615131,661913600,5423.916232,3.724246308,122036.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250,train,1.677263513,3.060687058e-05,0.2324544489,663552000,5436.398361,3.724892595,122057.2806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20300,train,1.68182014,2.99868156e-05,0.2193520814,665190400,5448.877495,3.72553797,122078.4282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20350,train,1.67900193,2.937487705e-05,0.2315708846,666828800,5461.365318,3.726174467,122099.2849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20400,train,1.683160632,2.877108345e-05,0.2335285097,668467200,5473.85017,3.726810082,122120.1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20450,train,1.680321929,2.817546299e-05,0.2283032537,670105600,5486.340026,3.727439405,122140.7344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20500,train,1.683648748,2.758804343e-05,0.2281815559,671744000,5498.832817,3.728063879,122161.1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20550,train,1.686314943,2.700885217e-05,0.2246477008,673382400,5511.318029,3.728690649,122181.7352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20600,train,1.689702702,2.643791624e-05,0.2277810425,675020800,5523.808003,3.729311372,122202.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20650,train,1.673250809,2.587526226e-05,0.2260997891,676659200,5536.299674,3.72992815,122222.2856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20700,train,1.700002873,2.532091647e-05,0.2378180474,678297600,5548.781299,3.730548905,122242.6265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20750,train,1.676305475,2.477490473e-05,0.2310217619,679936000,5561.271404,3.731161185,122262.6897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20800,train,1.697925768,2.423725251e-05,0.2300131768,681574400,5573.752411,3.731776811,122282.8625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20850,train,1.67729795,2.370798488e-05,0.2351626605,683212800,5586.232559,3.732390261,122302.9641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20900,train,1.686020534,2.318712654e-05,0.2445369512,684851200,5598.71656,3.732998407,122322.8918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20950,train,1.694917798,2.267470177e-05,0.2330853641,686489600,5611.209029,3.733598212,122342.5462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21000,train,1.669161062,2.217073448e-05,0.2374947965,688128000,5623.698565,3.734197301,122362.1772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21000,eval,1.669161062,2.217073448e-05,,688128000,5623.703154,,,1.581867053,4.864028736,1.584595172,0.5359513121,361322,520380,1.581867053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21050,train,1.690817058,2.167524817e-05,0.2214147151,689766400,5639.245375,3.732768943,122315.3727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21100,train,1.660241187,2.118826595e-05,0.2275271416,691404800,5651.717327,3.733378508,122335.3469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21150,train,1.684134059,2.070981054e-05,0.2374335974,693043200,5664.197253,3.733980131,122355.0609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21200,train,1.679739013,2.023990426e-05,0.2304865271,694681600,5676.674694,3.734580744,122374.7418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21250,train,1.684699724,1.977856901e-05,0.243084088,696320000,5689.15535,3.735176611,122394.2672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21300,train,1.690566528,1.932582633e-05,0.2317130864,697958400,5701.64884,3.735761461,122413.4316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21350,train,1.674345694,1.888169732e-05,0.2314973921,699596800,5714.140027,3.736345259,122432.5615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21400,train,1.692166858,1.844620271e-05,0.2360879034,701235200,5726.640575,3.736920402,122451.4077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21450,train,1.663417077,1.801936279e-05,0.2294502258,702873600,5739.131852,3.737499077,122470.3698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21500,train,1.674770129,1.76011975e-05,0.2290206403,704512000,5751.622285,3.738075787,122489.2674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21550,train,1.684860902,1.719172632e-05,0.2412905842,706150400,5764.114953,3.738648548,122508.0356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21600,train,1.694919937,1.679096835e-05,0.2361241281,707788800,5776.60477,3.739220677,122526.7832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21650,train,1.68389689,1.63989423e-05,0.2497103512,709427200,5789.09129,3.739792468,122545.5196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21700,train,1.664065537,1.601566644e-05,0.2150617242,711065600,5801.581146,3.740359646,122564.1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21750,train,1.675424542,1.564115865e-05,0.2402528673,712704000,5814.071358,3.740924158,122582.6028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21800,train,1.684476843,1.527543639e-05,0.2403379679,714342400,5826.573164,3.741478806,122600.7775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21850,train,1.671852276,1.491851674e-05,0.2658824027,715980800,5839.084036,3.742025267,122618.6839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21900,train,1.681759453,1.457041633e-05,0.2207285911,717619200,5851.58232,3.742577444,122636.7777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21950,train,1.699667802,1.42311514e-05,0.2360578328,719257600,5864.090181,3.743121153,122654.5939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22000,train,1.68371968,1.390073778e-05,0.2293465137,720896000,5876.62594,3.743644776,122671.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22050,train,1.676403806,1.357919087e-05,0.2209873199,722534400,5889.16264,3.744165571,122688.8174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22100,train,1.667023232,1.326652568e-05,0.2328589261,724172800,5901.660821,3.744708595,122706.6112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22150,train,1.684559574,1.296275678e-05,0.2268332541,725811200,5914.14833,3.745256081,122724.5513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22200,train,1.693541296,1.266789836e-05,0.2396176904,727449600,5926.635625,3.745801396,122742.4201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22250,train,1.679402053,1.238196415e-05,0.2289720774,729088000,5939.116933,3.746348194,122760.3376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22300,train,1.668129895,1.210496749e-05,0.2493814826,730726400,5951.588005,3.746899144,122778.3911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22350,train,1.683238063,1.183692132e-05,0.2227718681,732364800,5964.066814,3.747442927,122796.2098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22400,train,1.667005639,1.157783812e-05,0.2244631052,734003200,5976.554133,3.747979103,122813.7793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22450,train,1.663095546,1.132772998e-05,0.2288015336,735641600,5989.025114,3.748523269,122831.6105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22500,train,1.667896543,1.108660857e-05,0.2373877615,737280000,6001.502879,3.749060936,122849.2287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22500,eval,1.667896543,1.108660857e-05,,737280000,6001.507908,,,1.580309853,4.856460368,1.583035287,0.536468856,361322,520380,1.580309853,58.85481619,0.8132881899,0.8089197981,0.8946065574,1.236216498,True,0.768992893,0.8292636312,0.8803830771,0.8636331632,0.8629711682,0.8560776563,0.6497345923,0.7102692899,0.8287126417,0.8966670084,0.8801421677,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,58.85481619,0.5571875,0.45072,2.23320825,1.973114757,0.756328125,0.762275,11.14375,9.0144,0.2904319042,0.2377351828,31,41.196,16,0,0.0003947723211,70.6548419,,,,,,
22550,train,1.670971885,1.085448514e-05,0.2337965816,738918400,6089.736629,3.702951601,121338.3181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22600,train,1.669526806,1.063137051e-05,0.2310346812,740556800,6102.137611,3.70362018,121360.2261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22650,train,1.667447641,1.041727509e-05,0.2393602431,742195200,6114.604662,3.704246023,121380.7337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22700,train,1.670499439,1.021220886e-05,0.2211936861,743833600,6127.081971,3.704863116,121400.9546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22750,train,1.652445302,1.001618139e-05,0.2442893535,745472000,6139.569726,3.705471395,121420.8867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22800,train,1.648544407,9.829201819e-06,0.2289033532,747110400,6152.052939,3.706079942,121440.8275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22850,train,1.682087581,9.651278874e-06,0.2231719941,748748800,6164.580638,3.706659275,121459.8111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22900,train,1.669531994,9.482420852e-06,0.2350394428,750387200,6177.062125,3.707263993,121479.6265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22950,train,1.665970049,9.322635628e-06,0.235027656,752025600,6189.547183,3.707864133,121499.2919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23000,train,1.686976166,9.171930654e-06,0.2269454151,753664000,6202.037785,3.708458542,121518.7695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23050,train,1.664983602,9.030312961e-06,0.2293426692,755302400,6214.527739,3.709050948,121538.1815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23100,train,1.663487027,8.897789154e-06,0.2327018082,756940800,6227.12898,3.709574681,121555.3431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23150,train,1.693087969,8.774365413e-06,0.2335748374,758579200,6239.338516,3.710329218,121580.0678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23200,train,1.68057451,8.660047497e-06,0.2267440259,760217600,6251.780838,3.710942626,121600.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23250,train,1.683937609,8.554840735e-06,0.2248400748,761856000,6264.279546,3.711520189,121619.0935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23300,train,1.663162208,8.458750037e-06,0.2354678512,763494400,6276.780789,3.712093951,121637.8946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23350,train,1.702911284,8.371779884e-06,0.2273946851,765132800,6289.270972,3.712671962,121656.8349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23400,train,1.671160259,8.293934332e-06,0.2452827096,766771200,6301.562006,3.713365032,121679.5454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23450,train,1.671374669,8.225217012e-06,0.2373661548,768409600,6314.053364,3.713937569,121698.3062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23500,train,1.686839676,8.16563113e-06,0.2364729345,770048000,6326.25377,3.714678679,121722.591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23550,train,1.704289391,8.115179464e-06,0.2378736585,771686400,6338.462565,3.71541202,121746.6211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23600,train,1.660708137,8.073864368e-06,0.2229986787,773324800,6350.763648,3.716088538,121768.7892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23650,train,1.69084003,8.041687768e-06,0.2279052883,774963200,6363.170097,3.716700896,121788.8549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23700,train,1.671501827,8.018651167e-06,0.2323053032,776601600,6375.297696,3.717473463,121814.1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23750,train,1.668917146,8.004755638e-06,0.2403358966,778240000,6387.414397,3.71824944,121839.5976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23800,train,1.694022059,8.000001828e-06,0.2143034488,779878400,6399.526634,3.719025072,121865.0136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23800,eval,1.694022059,8.000001828e-06,,779878400,6399.531796,,,1.578825282,4.849255956,1.581548155,0.5366044691,361322,520380,1.578825282,67.18046979,0.8425315621,0.816359983,0.9767313997,1.224949803,True,0.7967532422,0.9091120889,0.9305729177,0.8187980527,0.8920465365,0.8359939706,0.7463859301,0.9716082753,0.259269427,0.9695760976,0.8385678333,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,67.18046979,0.552109375,0.45072,2.019660786,1.973114757,0.70453125,0.762275,11.0421875,9.0144,0.249369483,0.2377351828,34.25,41.196,16,0,0.0005593983402,79.20264935,,,,,,
23800,test,,,,,,,,,,,,,,,72.49430058,0.8569483089,0.8624930483,0.9808297604,1.159429635,True,0.8121548918,0.8602000856,0.8516281663,0.8274445333,0.9039969933,0.8996984293,0.8000088158,0.560542191,0.3690869255,0.9995429377,0.9704395679,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,72.49430058,0.522578125,0.45072,1.668388825,1.973114757,0.673203125,0.762275,10.4515625,9.0144,0.2473203026,0.2377351828,33.5625,41.196,16,0,0.0003412253999,67.83303952,1.59710631,4.938720602,1.568422429,0.5343652849,354151,520276
